latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
38.05154,67.25819,338.94,0.79,0.78,2026-08-23,0726,N,nominal,2.0NRT,303.6,6.5,D
7.3016,81.11191,328.46,0.64,0.72,2026-08-23,0858,N,nominal,2.0NRT,294,3.86,D
38.04846,67.26801,335.19,0.78,0.78,2026-08-23,0726,N,nominal,2.0NRT,303.31,7.4,D
7.30424,81.11216,330.98,0.64,0.72,2026-08-23,0858,N,nominal,2.0NRT,295.21,5.52,D
38.04564,67.25961,332.25,0.79,0.78,2026-08-23,0726,N,low,2.0NRT,303.48,6.65,D
7.42141,81.16647,332.98,0.65,0.73,2026-08-23,0858,N,nominal,2.0NRT,293.49,3.34,D
7.93745,81.35905,331.44,0.68,0.74,2026-08-23,0858,N,nominal,2.0NRT,282.48,6.03,D
7.93791,81.36346,332.71,0.68,0.74,2026-08-23,0858,N,nominal,2.0NRT,282.91,6.32,D
8.20317,79.9137,338.28,0.55,0.68,2026-08-23,0858,N,nominal,2.0NRT,282.14,9.28,D
8.43758,80.66031,335.86,0.62,0.71,2026-08-23,0858,N,nominal,2.0NRT,288.19,10.95,D
8.60119,77.89647,336.19,0.41,0.6,2026-08-23,0858,N,nominal,2.0NRT,297.6,3.94,D
9.11287,77.61896,331.28,0.39,0.6,2026-08-23,0858,N,nominal,2.0NRT,297.74,1.9,D
9.40167,78.73985,338.39,0.47,0.64,2026-08-23,0858,N,nominal,2.0NRT,292.39,4.17,D
9.33903,77.85733,333.04,0.41,0.61,2026-08-23,0858,N,nominal,2.0NRT,296.88,3.16,D
9.30156,77.52041,337.02,0.39,0.59,2026-08-23,0858,N,nominal,2.0NRT,298.79,2.15,D
9.75798,77.86183,333.4,0.42,0.61,2026-08-23,0858,N,nominal,2.0NRT,290.13,4.86,D
18.00992,54.57123,357.97,0.47,0.64,2026-08-23,0902,N,nominal,2.0NRT,305.93,9.5,D
18.32386,55.10459,351.43,0.43,0.62,2026-08-23,0902,N,nominal,2.0NRT,310.18,2.33,D
19.26817,56.17577,343.12,0.35,0.57,2026-08-23,0902,N,nominal,2.0NRT,311.98,0.69,D
19.26734,56.17426,345.25,0.35,0.57,2026-08-23,0902,N,nominal,2.0NRT,311.86,0.89,D
20.22532,55.74099,342.16,0.36,0.57,2026-08-23,0902,N,low,2.0NRT,313.18,0.36,D
20.37501,55.93744,342.73,0.35,0.56,2026-08-23,0902,N,low,2.0NRT,313.67,1.52,D
20.37432,55.93413,356.23,0.35,0.56,2026-08-23,0902,N,nominal,2.0NRT,314,1.52,D
21.0023,56.53375,347.06,0.62,0.54,2026-08-23,0902,N,nominal,2.0NRT,315.55,2.31,D
21.31298,57.74761,345.27,0.51,0.49,2026-08-23,0902,N,nominal,2.0NRT,313.36,4.86,D
21.33001,56.69731,348.38,0.59,0.53,2026-08-23,0902,N,nominal,2.0NRT,315.17,11.78,D
21.33483,56.69617,348.66,0.59,0.53,2026-08-23,0902,N,nominal,2.0NRT,314.16,11.78,D
21.33308,56.69995,348,0.59,0.53,2026-08-23,0902,N,nominal,2.0NRT,315.99,13.13,D
21.935,57.0734,347.05,0.55,0.51,2026-08-23,0902,N,nominal,2.0NRT,313.61,0.95,D
22.29332,56.52763,344.67,0.58,0.52,2026-08-23,0902,N,nominal,2.0NRT,314.11,2.65,D
22.40465,56.99013,341.76,0.54,0.51,2026-08-23,0902,N,low,2.0NRT,312.35,2.28,D
22.44292,56.69844,347.77,0.56,0.52,2026-08-23,0902,N,nominal,2.0NRT,314.73,28.24,D
22.87723,55.9297,346.22,0.62,0.54,2026-08-23,0905,N,nominal,2.0NRT,312.17,1.32,D
22.92783,55.80248,350.09,0.63,0.54,2026-08-23,0905,N,nominal,2.0NRT,313,6.62,D
23.04797,56.05531,354.85,0.6,0.53,2026-08-23,0905,N,nominal,2.0NRT,315.59,6.24,D
23.04515,56.0541,348.93,0.6,0.53,2026-08-23,0905,N,nominal,2.0NRT,316.4,4.88,D
23.19123,55.45612,367,0.33,0.55,2026-08-23,0905,N,high,2.0NRT,313.93,4.22,D
23.27663,54.2585,367,0.38,0.59,2026-08-23,0905,N,high,2.0NRT,315.78,24.77,D
23.27579,54.25475,342.33,0.38,0.59,2026-08-23,0905,N,nominal,2.0NRT,310,7.41,D
24.50266,56.60684,343.23,0.52,0.5,2026-08-23,0905,N,nominal,2.0NRT,308.6,13.5,D
25.30826,56.37156,330.56,0.52,0.5,2026-08-23,0905,N,low,2.0NRT,303.65,8.52,D
27.16664,56.05514,344.13,0.5,0.49,2026-08-23,0905,N,nominal,2.0NRT,312.67,16.16,D
27.1656,56.05016,346.99,0.5,0.49,2026-08-23,0905,N,nominal,2.0NRT,313.55,23.53,D
27.17108,56.054,353.29,0.5,0.49,2026-08-23,0905,N,nominal,2.0NRT,313.21,16.16,D
30.39994,73.71344,344.3,0.4,0.6,2026-08-23,0905,N,nominal,2.0NRT,293.14,4.05,D
30.50964,72.80186,330.7,0.35,0.57,2026-08-23,0905,N,nominal,2.0NRT,293.55,1.56,D
30.45492,72.11394,330.65,0.64,0.54,2026-08-23,0905,N,nominal,2.0NRT,293.73,4.82,D
31.00338,72.18047,338.92,0.32,0.55,2026-08-23,0905,N,nominal,2.0NRT,293.04,3.01,D
31.40315,72.50063,333.35,0.34,0.56,2026-08-23,0905,N,nominal,2.0NRT,292.06,2.43,D
29.99347,55.85432,343.25,0.45,0.47,2026-08-23,0905,N,nominal,2.0NRT,313.42,5.58,D
30.2331,56.90855,344.94,0.39,0.44,2026-08-23,0905,N,nominal,2.0NRT,319.43,6.37,D
33.9794,62.75071,344.02,0.39,0.36,2026-08-23,0905,N,low,2.0NRT,314.87,5.82,D
36.3433,58.67718,342.27,0.41,0.37,2026-08-23,0905,N,low,2.0NRT,316.95,7.76,D
37.03251,62.41919,346.22,0.4,0.37,2026-08-23,0905,N,low,2.0NRT,318.14,12.93,D
38.05132,67.26734,345.99,0.42,0.45,2026-08-23,0905,N,low,2.0NRT,316.38,9.6,D
37.21667,60.02429,346.28,0.39,0.36,2026-08-23,0905,N,low,2.0NRT,319.77,7.46,D
37.54886,62.01624,351.15,0.39,0.37,2026-08-23,0905,N,nominal,2.0NRT,323.73,41.51,D
37.61792,62.13905,343.27,0.4,0.37,2026-08-23,0905,N,low,2.0NRT,313.31,2.81,D
37.5817,61.55867,345.7,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,318.54,10.52,D
37.53906,61.24342,342.3,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,317,8.06,D
37.5956,61.56002,344.04,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,318.3,10.63,D
37.59116,61.52932,349.62,0.39,0.36,2026-08-23,0907,N,nominal,2.0NRT,315.96,11.44,D
37.59447,61.52856,345.77,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,317.44,13.67,D
37.60923,61.6068,348.06,0.39,0.36,2026-08-23,0907,N,nominal,2.0NRT,318.26,8.33,D
37.65552,61.90655,340.97,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,311.8,1.57,D
37.39352,60.00534,349.59,0.39,0.36,2026-08-23,0907,N,nominal,2.0NRT,316.95,4.69,D
37.39682,60.00451,339.59,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,313.19,2.22,D
37.37805,59.57648,350.67,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,322.95,28.62,D
37.4222,59.67854,341.76,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,316.72,6.36,D
37.98411,61.88763,337.02,0.39,0.37,2026-08-23,0907,N,low,2.0NRT,309.06,2.78,D
37.78453,59.33532,346.43,0.39,0.36,2026-08-23,0907,N,low,2.0NRT,316.92,10.3,D
37.79777,59.33186,350.88,0.39,0.36,2026-08-23,0907,N,nominal,2.0NRT,320.86,9.75,D
37.83253,59.06025,349.95,0.39,0.36,2026-08-23,0907,N,nominal,2.0NRT,318.46,8.99,D
38.79937,66.22423,335.37,0.56,0.43,2026-08-23,0907,N,low,2.0NRT,309.2,5.41,D
37.07746,54.88541,343.44,0.55,0.43,2026-08-23,0907,N,nominal,2.0NRT,311.25,9.7,D
37.16703,54.90225,341.3,0.55,0.43,2026-08-23,0907,N,nominal,2.0NRT,311.23,6.92,D
37.16724,54.90667,338.76,0.55,0.43,2026-08-23,0907,N,low,2.0NRT,312.25,6.21,D
38.64701,54.28421,349.95,0.55,0.43,2026-08-23,0907,N,low,2.0NRT,323.2,3.16,D
18.01526,54.5742,341.27,0.72,0.76,2026-08-23,1041,N,nominal,2.0NRT,301.03,9.11,D
18.3192,55.10992,335.77,0.79,0.78,2026-08-23,1041,N,nominal,2.0NRT,301.04,2.4,D
23.27309,54.26279,338.14,0.78,0.78,2026-08-23,1043,N,nominal,2.0NRT,301.82,1.74,D
6.56761,101.33636,320.43,0.46,0.64,2026-08-23,1813,N,nominal,2.0NRT,287.87,2.21,N
6.56455,101.33479,328.57,0.46,0.64,2026-08-23,1813,N,nominal,2.0NRT,288.06,2.94,N
7.27879,81.28441,304.32,0.42,0.45,2026-08-23,1953,N,nominal,2.0NRT,287.87,1.21,N
7.27776,81.28109,306.72,0.42,0.45,2026-08-23,1953,N,nominal,2.0NRT,287.4,1.23,N
7.16669,81.71954,302.1,0.39,0.44,2026-08-23,1953,N,nominal,2.0NRT,277.31,0.84,N
7.22024,81.14927,304.43,0.42,0.46,2026-08-23,1953,N,nominal,2.0NRT,280.97,1.48,N
7.09879,81.06809,326.48,0.43,0.46,2026-08-23,1953,N,nominal,2.0NRT,282.59,2.99,N
7.09819,81.07236,303.83,0.43,0.46,2026-08-23,1953,N,nominal,2.0NRT,282.86,2.2,N
7.09829,81.06927,328.06,0.43,0.46,2026-08-23,1953,N,nominal,2.0NRT,282.99,2.8,N
7.0977,81.07322,301.64,0.43,0.46,2026-08-23,1953,N,nominal,2.0NRT,283.16,1.21,N
7.0567,81.00087,324.92,0.43,0.46,2026-08-23,1953,N,nominal,2.0NRT,288.11,1.89,N
6.73874,81.20061,302.52,0.41,0.45,2026-08-23,1953,N,nominal,2.0NRT,275.04,0.89,N
39.86149,98.25319,320.91,0.42,0.38,2026-08-23,1945,N,nominal,2.0NRT,292.86,2.72,N
39.84488,98.27614,329.91,0.42,0.38,2026-08-23,1945,N,nominal,2.0NRT,290.12,5.44,N
39.84148,98.27506,303.55,0.42,0.38,2026-08-23,1945,N,nominal,2.0NRT,287.89,0.6,N
39.84165,98.2545,299.82,0.42,0.38,2026-08-23,1945,N,nominal,2.0NRT,287.82,0.68,N
39.82266,98.27946,311.87,0.42,0.38,2026-08-23,1945,N,nominal,2.0NRT,290.76,2.33,N
39.82214,98.24317,301.98,0.42,0.38,2026-08-23,1945,N,nominal,2.0NRT,289.57,0.65,N
39.81315,98.29196,307.23,0.42,0.38,2026-08-23,1945,N,nominal,2.0NRT,292.42,1.77,N
39.81225,98.29685,304.43,0.43,0.38,2026-08-23,1945,N,nominal,2.0NRT,292.5,1.07,N
39.81134,98.30176,304.67,0.43,0.38,2026-08-23,1945,N,nominal,2.0NRT,292.02,1.07,N
39.80544,98.29472,310.75,0.43,0.38,2026-08-23,1945,N,nominal,2.0NRT,291.06,1.69,N
39.79174,97.88554,303.34,0.41,0.37,2026-08-23,1945,N,nominal,2.0NRT,289.69,0.86,N
39.79088,97.89032,298.33,0.41,0.37,2026-08-23,1945,N,nominal,2.0NRT,286.36,0.86,N
39.59271,94.30839,301.5,0.39,0.36,2026-08-23,1945,N,nominal,2.0NRT,290.98,0.91,N
36.59169,101.48687,296.92,0.43,0.46,2026-08-23,1947,N,nominal,2.0NRT,284.78,1.07,N
37.34708,97.41191,300.18,0.43,0.38,2026-08-23,1947,N,nominal,2.0NRT,287.42,0.43,N
35.98978,94.82835,299.61,0.39,0.36,2026-08-23,1947,N,nominal,2.0NRT,285.5,0.81,N
35.98909,94.83257,295.22,0.39,0.36,2026-08-23,1947,N,nominal,2.0NRT,283.08,0.81,N
29.45605,76.86481,326.44,0.73,0.76,2026-08-23,1947,N,nominal,2.0NRT,279.86,4.86,N
29.45968,76.85906,307.01,0.73,0.76,2026-08-23,1947,N,nominal,2.0NRT,279.1,2.79,N
29.45934,76.86684,311.09,0.72,0.76,2026-08-23,1947,N,nominal,2.0NRT,280.2,3.52,N
25.03607,87.38985,300.94,0.47,0.4,2026-08-23,1949,N,nominal,2.0NRT,276.37,0.78,N
24.11867,86.86238,304.73,0.49,0.4,2026-08-23,1949,N,nominal,2.0NRT,283.7,1.2,N
24.11497,86.86179,315.04,0.49,0.4,2026-08-23,1949,N,nominal,2.0NRT,284.19,1.2,N
23.79316,86.35529,302.79,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,285.79,3.48,N
23.6977,87.09478,303.2,0.47,0.4,2026-08-23,1949,N,nominal,2.0NRT,287.02,2.05,N
23.69225,87.10797,302.31,0.47,0.4,2026-08-23,1949,N,nominal,2.0NRT,286.2,3.18,N
23.79394,86.35359,310.56,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,285.98,3.37,N
23.69247,87.10574,304.11,0.47,0.4,2026-08-23,1949,N,nominal,2.0NRT,286.05,1.4,N
23.69184,87.11031,304.34,0.47,0.4,2026-08-23,1949,N,nominal,2.0NRT,286.12,2.47,N
23.68946,87.10056,303.81,0.47,0.4,2026-08-23,1949,N,nominal,2.0NRT,285.44,1.4,N
23.77992,86.37187,307.54,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,286.83,2.64,N
23.77368,86.36065,305.88,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,285.7,2.7,N
23.77302,86.36568,319.44,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,286.74,2.7,N
23.76398,86.40508,320.1,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,286.71,3.24,N
23.76086,86.39946,312.32,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,286.91,3.24,N
23.7507,86.41822,311.61,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,286.58,3.23,N
23.73744,86.43132,315.58,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,283.11,3.36,N
23.73679,86.43628,301.72,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,280.07,0.7,N
23.72484,86.43946,305.83,0.5,0.41,2026-08-23,1949,N,nominal,2.0NRT,284.04,1.33,N
23.72365,86.41901,304.57,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,284.1,1.4,N
23.72301,86.42394,302.85,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,283.39,0.68,N
23.71924,86.42335,302.48,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,282.02,0.68,N
23.71666,86.44323,307.55,0.5,0.41,2026-08-23,1949,N,nominal,2.0NRT,284.24,2.41,N
23.71547,86.42276,309.67,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,284.04,1.37,N
23.71483,86.4277,303.14,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,282.95,1.37,N
23.71226,86.44759,304.5,0.5,0.41,2026-08-23,1949,N,nominal,2.0NRT,284.46,1.32,N
23.71161,86.45256,316.85,0.5,0.41,2026-08-23,1949,N,nominal,2.0NRT,284.65,2.32,N
23.70849,86.44699,306.06,0.5,0.41,2026-08-23,1949,N,nominal,2.0NRT,284.37,1.32,N
23.68469,86.39252,319.99,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,287.19,4.18,N
23.68028,86.39692,310.89,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,286.89,1.83,N
23.67651,86.3963,313.29,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,287.7,1.83,N
23.67588,86.40126,314.16,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,287.11,1.83,N
23.68546,86.39105,315.22,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,287.03,1.98,N
23.68479,86.39607,308.93,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,286.78,1.98,N
23.68102,86.39546,308.42,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,287.08,1.95,N
23.67725,86.39486,309.09,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,287.15,1.95,N
23.67659,86.3998,319.75,0.51,0.41,2026-08-23,1949,N,nominal,2.0NRT,287.62,3.66,N
23.675,86.08497,311.06,0.53,0.42,2026-08-23,1949,N,nominal,2.0NRT,262.8,0.74,N
23.67103,86.11588,308.29,0.52,0.42,2026-08-23,1949,N,nominal,2.0NRT,276.87,1.63,N
22.37943,87.28702,304.16,0.45,0.39,2026-08-23,1949,N,nominal,2.0NRT,286.03,1.24,N
22.37884,87.29135,304.28,0.45,0.39,2026-08-23,1949,N,nominal,2.0NRT,286.06,1.24,N
22.37705,87.27776,331.69,0.45,0.39,2026-08-23,1949,N,nominal,2.0NRT,287.58,3.46,N
22.37646,87.2821,311.21,0.45,0.39,2026-08-23,1949,N,nominal,2.0NRT,286.62,3.46,N
22.38041,87.28827,307.22,0.45,0.39,2026-08-23,1949,N,nominal,2.0NRT,285.8,2.54,N
22.37808,87.27902,335.54,0.45,0.39,2026-08-23,1949,N,nominal,2.0NRT,287.71,6.18,N
22.36435,87.29896,320.25,0.45,0.39,2026-08-23,1949,N,nominal,2.0NRT,289.13,3.59,N
22.35846,87.28915,315.8,0.45,0.39,2026-08-23,1949,N,nominal,2.0NRT,289.23,3.44,N
22.36707,87.01698,305.19,0.46,0.39,2026-08-23,1949,N,nominal,2.0NRT,280.79,1.1,N
22.36347,87.01639,307.08,0.46,0.39,2026-08-23,1949,N,nominal,2.0NRT,281.28,1.1,N
22.24415,87.38719,316.48,0.44,0.38,2026-08-23,1949,N,nominal,2.0NRT,289.59,2.84,N
22.05338,88.12582,312.77,0.41,0.37,2026-08-23,1949,N,nominal,2.0NRT,274.86,0.97,N
22.04995,88.12524,300.72,0.41,0.37,2026-08-23,1949,N,nominal,2.0NRT,274.65,0.97,N
17.6089,83.2031,312.06,0.43,0.46,2026-08-23,1951,N,nominal,2.0NRT,285.59,2.51,N
17.60466,83.20252,308.79,0.43,0.46,2026-08-23,1951,N,nominal,2.0NRT,284.47,1.86,N
7.8122,99.87516,295.28,0.66,0.73,2026-08-23,1951,N,nominal,2.0NRT,265.64,1.88,N
7.81008,99.87469,297.38,0.66,0.73,2026-08-23,1951,N,nominal,2.0NRT,260.73,2.84,N
11.1382,77.34947,295.69,0.43,0.62,2026-08-23,1951,N,nominal,2.0NRT,265.86,0.63,N
10.07274,77.25336,313.23,0.43,0.62,2026-08-23,1953,N,nominal,2.0NRT,276.82,1.63,N
10.07236,77.25639,313.63,0.43,0.62,2026-08-23,1953,N,nominal,2.0NRT,276.72,1.63,N
10.07149,77.25207,301.66,0.43,0.62,2026-08-23,1953,N,nominal,2.0NRT,276.97,2.47,N
10.0711,77.255,318.01,0.43,0.62,2026-08-23,1953,N,nominal,2.0NRT,277.2,1.65,N
10.07071,77.25803,298.24,0.42,0.61,2026-08-23,1953,N,nominal,2.0NRT,276.35,1.65,N
38.87342,70.12011,303.62,0.39,0.36,2026-08-23,2125,N,nominal,2.0NRT,288.04,0.5,N
39.18159,65.31258,308.55,0.48,0.4,2026-08-23,2125,N,nominal,2.0NRT,292.22,1.75,N
39.24803,63.21145,308.47,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,291.94,1.49,N
39.24776,63.17385,304.5,0.4,0.44,2026-08-23,2125,N,nominal,2.0NRT,292.61,0.61,N
39.19974,63.1986,302.56,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,292.42,0.3,N
39.18448,63.34924,302.47,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,291.85,0.56,N
39.19567,63.19792,303.76,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,292.5,0.44,N
39.19475,63.20712,308.69,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,293.03,0.83,N
39.17999,63.35307,314.39,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,293.19,0.79,N
39.16941,63.25414,308.36,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,293.88,0.98,N
39.16895,63.25872,306.44,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,293.45,0.84,N
39.16445,63.26258,309.77,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,293.35,0.92,N
38.44584,68.88327,333.41,0.39,0.36,2026-08-23,2125,N,nominal,2.0NRT,290.27,2.9,N
39.12711,63.30889,312.54,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,293.47,0.89,N
39.11622,63.33462,308,0.39,0.44,2026-08-23,2125,N,nominal,2.0NRT,293.47,1.15,N
38.96763,64.48302,317.19,0.51,0.41,2026-08-23,2125,N,nominal,2.0NRT,293.11,1.78,N
39.15729,62.58851,305.64,0.42,0.45,2026-08-23,2125,N,nominal,2.0NRT,294.11,0.85,N
38.99665,64.11656,303.45,0.53,0.42,2026-08-23,2125,N,nominal,2.0NRT,292.8,0.74,N
39.05596,63.44297,303.33,0.38,0.43,2026-08-23,2125,N,nominal,2.0NRT,292.25,1.16,N
38.32496,68.9861,305.15,0.39,0.36,2026-08-23,2125,N,nominal,2.0NRT,294.51,0.99,N
39.00552,63.53893,303.07,0.57,0.43,2026-08-23,2125,N,nominal,2.0NRT,292.34,0.85,N
39.00391,63.53863,302.17,0.57,0.43,2026-08-23,2125,N,nominal,2.0NRT,291.6,0.79,N
38.96334,63.69117,301.72,0.56,0.43,2026-08-23,2125,N,nominal,2.0NRT,291.37,0.43,N
38.97499,63.4663,307.44,0.57,0.43,2026-08-23,2125,N,nominal,2.0NRT,294.44,1.47,N
38.6871,65.9543,304.85,0.45,0.39,2026-08-23,2125,N,nominal,2.0NRT,291.96,1.18,N
38.68,65.95284,316.88,0.45,0.39,2026-08-23,2125,N,nominal,2.0NRT,293.11,2.06,N
38.87171,63.79927,305.09,0.55,0.43,2026-08-23,2125,N,nominal,2.0NRT,291.56,0.9,N
38.87274,63.79953,305.54,0.55,0.43,2026-08-23,2125,N,nominal,2.0NRT,291.87,0.92,N
38.5514,65.94615,302.89,0.45,0.39,2026-08-23,2125,N,nominal,2.0NRT,292.31,0.99,N
38.64991,63.9818,306.27,0.54,0.42,2026-08-23,2125,N,nominal,2.0NRT,292.5,0.9,N
38.05239,67.26355,328.71,0.41,0.37,2026-08-23,2125,N,nominal,2.0NRT,294.49,8.6,N
38.04902,67.26277,319.86,0.41,0.37,2026-08-23,2125,N,nominal,2.0NRT,290.64,1.43,N
38.12983,64.67369,309.7,0.49,0.41,2026-08-23,2125,N,nominal,2.0NRT,293.39,1.32,N
38.12904,64.67768,304.01,0.49,0.41,2026-08-23,2125,N,nominal,2.0NRT,292.75,0.72,N
38.05493,64.88586,313.47,0.48,0.4,2026-08-23,2125,N,nominal,2.0NRT,293.21,1.48,N
37.92966,65.63924,304.13,0.45,0.39,2026-08-23,2125,N,nominal,2.0NRT,291.99,0.91,N
38.68134,54.31363,326.25,0.58,0.7,2026-08-23,2125,N,nominal,2.0NRT,295.29,2.4,N
38.64954,54.2772,321.31,0.58,0.7,2026-08-23,2125,N,nominal,2.0NRT,295.57,2.41,N
38.64938,54.28415,317.7,0.58,0.7,2026-08-23,2125,N,nominal,2.0NRT,295.25,2.41,N
38.68235,54.31617,323.88,0.58,0.7,2026-08-23,2125,N,nominal,2.0NRT,295.08,1.88,N
37.8307,65.17799,304.72,0.47,0.4,2026-08-23,2125,N,nominal,2.0NRT,292.04,0.39,N
38.65075,54.27997,331.88,0.58,0.7,2026-08-23,2125,N,nominal,2.0NRT,296.38,4.2,N
37.80333,65.18893,304.61,0.47,0.39,2026-08-23,2125,N,nominal,2.0NRT,292.32,0.65,N
37.7303,65.5117,303.18,0.45,0.39,2026-08-23,2125,N,nominal,2.0NRT,293.15,0.7,N
37.98542,61.88662,311.54,0.44,0.46,2026-08-23,2125,N,nominal,2.0NRT,294.39,1.6,N
38.25649,58.39002,309.17,0.35,0.56,2026-08-23,2125,N,nominal,2.0NRT,297.47,1.61,N
38.2632,57.6576,312.75,0.38,0.59,2026-08-23,2125,N,nominal,2.0NRT,298.35,1.51,N
38.19451,58.09945,308.29,0.36,0.57,2026-08-23,2125,N,nominal,2.0NRT,293.89,0.77,N
37.88599,62.02053,304.86,0.44,0.46,2026-08-23,2125,N,nominal,2.0NRT,293.2,0.83,N
37.88718,62.02295,306.54,0.44,0.46,2026-08-23,2125,N,nominal,2.0NRT,294.04,0.65,N
38.19644,58.09957,306.89,0.36,0.57,2026-08-23,2125,N,nominal,2.0NRT,293.89,0.74,N
37.79628,62.54991,315.07,0.41,0.45,2026-08-23,2125,N,nominal,2.0NRT,292.28,1.94,N
37.78896,62.53921,312.62,0.41,0.45,2026-08-23,2125,N,nominal,2.0NRT,292.65,1.06,N
37.77578,62.02982,305.02,0.43,0.46,2026-08-23,2125,N,nominal,2.0NRT,292.22,0.53,N
37.79623,61.49445,304.18,0.46,0.47,2026-08-23,2125,N,nominal,2.0NRT,293.01,0.42,N
37.74118,62.07492,306.7,0.43,0.46,2026-08-23,2125,N,nominal,2.0NRT,293.19,0.66,N
37.72655,62.09275,306.3,0.43,0.46,2026-08-23,2125,N,nominal,2.0NRT,293.91,1.13,N
37.66975,62.23783,311.85,0.42,0.45,2026-08-23,2125,N,nominal,2.0NRT,293.29,1.33,N
37.66089,62.24136,305.16,0.42,0.45,2026-08-23,2125,N,nominal,2.0NRT,292.84,0.5,N
37.94059,58.56266,312.42,0.34,0.56,2026-08-23,2125,N,nominal,2.0NRT,295.37,1.07,N
37.63852,62.20654,307.57,0.42,0.46,2026-08-23,2125,N,nominal,2.0NRT,292.44,1.39,N
37.62914,62.21495,306.79,0.42,0.45,2026-08-23,2125,N,nominal,2.0NRT,293.75,1.7,N
37.6549,61.90794,313.79,0.44,0.46,2026-08-23,2125,N,nominal,2.0NRT,295.04,1.69,N
37.62505,62.16993,312.75,0.43,0.46,2026-08-23,2125,N,nominal,2.0NRT,295.52,1.68,N
37.62516,62.12527,305.38,0.43,0.46,2026-08-23,2125,N,nominal,2.0NRT,293.5,0.72,N
37.6195,62.13931,321.17,0.43,0.46,2026-08-23,2125,N,nominal,2.0NRT,295.39,2.45,N
37.62825,61.95992,304.65,0.44,0.46,2026-08-23,2125,N,nominal,2.0NRT,293.28,0.29,N
37.60883,61.60444,315.39,0.46,0.47,2026-08-23,2125,N,nominal,2.0NRT,296.96,2.48,N
37.6086,61.60366,308.55,0.46,0.47,2026-08-23,2125,N,nominal,2.0NRT,295.72,1.8,N
37.60809,61.60888,304.84,0.46,0.47,2026-08-23,2125,N,nominal,2.0NRT,294.48,1.27,N
37.59815,61.52768,309.1,0.46,0.47,2026-08-23,2125,N,nominal,2.0NRT,293.53,1.94,N
37.59517,61.55921,303.38,0.46,0.47,2026-08-23,2125,N,nominal,2.0NRT,293.21,1.16,N
37.59378,61.52703,324.14,0.46,0.47,2026-08-23,2125,N,nominal,2.0NRT,295.11,1.94,N
37.5821,61.55728,307.29,0.46,0.47,2026-08-23,2125,N,nominal,2.0NRT,293.5,1.45,N
37.50189,61.98995,309.45,0.43,0.46,2026-08-23,2125,N,nominal,2.0NRT,293.7,1.04,N
37.63332,60.33764,305.26,0.53,0.5,2026-08-23,2125,N,nominal,2.0NRT,293.1,0.96,N
37.49804,61.84721,310.56,0.44,0.46,2026-08-23,2125,N,nominal,2.0NRT,296.14,1.73,N
37.48668,60.45722,301.76,0.52,0.5,2026-08-23,2127,N,nominal,2.0NRT,291.41,1.01,N
37.34731,61.36377,305.31,0.47,0.47,2026-08-23,2127,N,nominal,2.0NRT,293.5,0.87,N
